RETSKU	PRODUCT TITLE	DETAILED DESCRIPTION	CATEGORIZATION	PRODUCT URL	PRIMARY IMAGE URL	SELLING PRICE	REGULAR PRICE	Condition	MANUFACTURER NAME	MANUFACTURER PART NUMBER	UPC / EAN	Availability	Color	Size	Material	Gender	Shipping
1630576PART	Zipp Vuma Quad Chainring	"Zipp Vuma Quad Chainring. Chain rings for the Zipp VumaQuad crank system. These are custom 4 bolt, 110mm BCD rings designed for this crank. The 4th bolt is integrated with the crank arm. The rings use a "NoNuts" system, threading the bolts into the smalle"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1630576PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1630576PART.jpg	64.99	65	New	Zipp			Yes					-1
0509521	Zipp Aero Titanium QR Skewer Set	"Zipp Aero Titanium Skewers weighs in at 62g. It will be hard to find anything lighter. Redesigned to be more aerodynamic and lighter. Tighten until it leaves an impression on your hand."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0509521#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0509521.jpg	69.99	80	New	Zipp	00.1915.240.000	710845687686	Yes			Titanium                                          	unisex    	-1
0508015PART	Mavic Ksyrium Equipe Road Wheels '12	"Forget what you know about Mavic Ksyrium Equipe. This new version is down to an impressive 1690 g with a low inertia thanks to a new rim extrusion. It gets a new astonishing white version, featuring consistent Ksyrium family graphic approach. Black or Whi"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0508015PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0508015PART.jpg	449.99	450	New	Mavic			Yes			Alloy                                             	unisex    	-1
0508085PART	Mavic Ksyrium Elite Wheelset '12	"The Mavic Ksyrium Elite wheelset features some of the most high end Mavic technologies, so far reserved to top of the line models: Fore drilling, ISM, Isopulse... All this to make sure you can enjoy the most responsive rides. New consistant Ksyrium family"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0508085PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0508085PART.jpg	649.99	650	New	Mavic			Yes			Alloy                                             	unisex    	-1
MAGIPART	Mavic Giova Womens Road Cycling Shoe	"A high performance, great fitting road shoe with refined feminine styling. Updated for 2011 with the new Energy Carbon Comp Outsole."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/MAGIPART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/MAGIPART.jpg	99.99	130	New	Mavic	GIOVA		Yes			Nylon                                             	unisex    	-1
MAAV1PART	Mavic Avenir Road Cycling Shoe	"Mavic Avenir Road Cycling Shoe features an Energy Carbon Composite outsole combined with the lightweight mesh and synthetic upper, the Ergo Lite ratchet and details like the Clima Vent Tongue with comfort insert make the Avenir light, fast and comfortable"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/MAAV1PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/MAAV1PART.jpg	89.99	130	New	Mavic			Yes			Nylon                                             	unisex    	-1
MARA1PART	Mavic Razor Mountain Cycle Shoe	"The Mavic Razor is a simplified version of the race winning Fury, offering toned down features for solid perfomance and reliable comfort on and off of the bike."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/MARA1PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/MARA1PART.jpg	89.95	130	New	Mavic	RAZOR-12		Yes			Synthetic Leather                                 	unisex    	-1
MASCPART	Mavic Scorpio Womens MTB Shoe	"The Mavic Scorpio is a Women's specific model featuring the excellent traction of the Energy Grip Outsole combined with great comfort and fit thanks to features like the Ergo Fit 2D Women's insole, the Ergo Lite Ratchet and the Comfort straps."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/MASCPART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/MASCPART.jpg	109.99	130	New	Mavic			Yes			Nylon                                             	unisex    	-1
0603221PART	Zipp Tangente Tubular 700c Tire	"It’s no surprise that more and more riders are seeing the benefits of aero tires. Nor is it a surprise that World Champion triathletes like Andy Potts and Michellie Jones are winning marquee races on the Zipp Tangente Tubular 700c Tires. After all, your t"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0603221PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0603221PART.jpg	89.99	90	New	Zipp	80.1900.016		Yes			Rubber                                            	unisex    	-1
0603222PART	Zipp Tangente Clincher 700c Tire	"It’s no surprise that more and more riders are seeing the benefits of aero tires. Nor is it a surprise that World Champion triathletes like Andy Potts and Michellie Jones are winning marquee races on the Zipp Tangente Clincher 700c Tires. After all, your "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0603222PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0603222PART.jpg	74.99	75	New	Zipp	80.1900.017		Yes			Rubber                                            	unisex    	-1
0509305PART	Zipp Wheel Bag	"Protect your speed weaponry in transit to the race with Zipp Wheel Bag. Each wheel slips into an individually padded pocket. There are additional placements and a stuff sack for race supplies like quick releases, CO2 cartridges, mini-pump, spare valve ext"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0509305PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0509305PART.jpg	124.99	125	New	Zipp	80.1900.40		Yes			Polyester                                         	unisex    	-1
LGFUXRPART	Louis Garneau Futura XR Road Shoe	"The Louis Garneau Futura XR have the HRS-90 technology that maintains the heel in place during power transfer and maximizes power transfer. One-way Lycra® inside the shoe provides support and eliminates heel lift. A multi-positioning ratchet offers a cust"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/LGFUXRPART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/LGFUXRPART.jpg	149.99	180	New	Louis Garneau	1487100		Yes	Black		Synthetic Leather                                 	male      	-1
LGAIFLPART	Louis Garneau Air Flora Womens Road Shoe	"Louis Garneau Air Flora is custom designed for women.  The Air Flora shoes are a great entry level road shoe with feminine appeal.  Patented multivent system with two insoles offers breathability and comfort to your ride."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/LGAIFLPART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/LGAIFLPART.jpg	69.99	90	New	Louis Garneau	1487064		Yes					-1
0486694	Xpedo AL/CR Clipless Pedals (MF-4B)	"Xpedo AL/CR Clipless Pedals is a lightweight double sided pedal for road or mountain cycling.  Forged allow body and chromoly spindle provide long lasting durability and reliability. 16 point adjustable release tension means you can tailor the force requi"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0486694#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0486694.jpg	79.99	130	New	Xpedo	MF-4B	883511000024	Yes					-1
0900253PART	Selle Italia Signo Genuine Gel Saddle	"Selle Italia Signo has a Genuine Gel padding system.   Italian leather on a patented rail system.  The rails meet in the middle in the rear of the saddle instead of the rear corners.  This allows for the rider's weight shift during pedalling.  The patente"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900253PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900253.jpg	69.99	165	New	Selle Italia			Yes					-1
0900150PART	WTB Silverado Pro Saddle	"WTB Silverado Saddle. Made with a Flex-Tuned shell, smooth elongated shape, and Comfort Zone cut-out.  These features provide lightweight support and disperses your weight for a comfortable riding experience.  DNA padding eliminates pressure points. Abras"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900150PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900116.jpg	69.99	110	New	WTB Cycles			Yes					-1
0900199PART	Terry Women's Falcon X Saddle	"The Terry Falcon Y Saddlel has characteristics for performance-level riders in search of comfort and speed. In addition to having a larger and longer cutaway than the Butterfly and Damselflies, the Falcon has an inverted v-wing in the rear to provide a gr"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0900199PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0900199.jpg	69.99	95	New	Terry Precision			Yes					-1
0508086PART	Shimano XTR Race WH-M985 Wheelset	"Shimano XTR Race WH-M985 Wheels are leaner and meaner than ever, these disc-brake-only wheels come with true UST-compatibility in a 19-millimeter-wide, dent-resistant scandium hoop. At just 350 grams per rim, acceleration comes instantly. And for as light"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0508086PART#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0508086.jpg	1399.99	1500	New	Shimano	WHM985		Yes					-1
1729992	Blackburn San Quentin Maximum Security U-Lock	"The San Quentin U-lock features 7.8 inch by 4 inch, 18mm thick shackle. The anti-scratch liner provides protection against scratches to the frame. 16 tons of cut-strength, bump and pick proof dual-bolt mechanism makes this lock a 11 out of 12 security rat"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1729992#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1729992.jpg	89.99	90	New	Blackburn	2022281	76868681324	Yes			Steel                                             	unisex    	-1
1729993	Blackburn Sing Sing Compact U-Lock	"The Sing Sing Compact U-lock features cut-resistant 14mm hexagonal shaped u-lock. The shackle's dimensions are about 6.25 inches by 3 inches, enough to lock your frame to a street sign poles, grounded bicycle racks, etc. Its anti-scratch liner protects th"	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1729993#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1729993.jpg	69.99	70	New	Blackburn	2022282	768686813252	Yes			Steel                                             	unisex    	-1
1729994	Blackburn Leavenworth U-Lock	"Blackburn's expertise with durable, reliable accessories and innovative design has now been turned to an all-new line of U-Locks. Built to exceed the toughest standards in the bike industry, the U-Locks pack the strength you'd expect from Blackburn . . . "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1729994#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1729994.jpg	59.99	60	New	Blackburn	2022284	768686813276	Yes			Steel                                             	unisex    	-1
1729995	Blackburn Leavenworth Long Shackle U-Lock	"Blackburn's expertise with durable, reliable accessories and innovative design has now been turned to an all-new line of U-Locks. Built to exceed the toughest standards in the bike industry, the U-Locks pack the strength you'd expect from Blackburn . . . "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/1729995#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/1729995.jpg	64.99	65	New	Blackburn	2022283	768686813269	Yes			Steel                                             	unisex    	-1
0151019	Blackburn Ex-Trunk Bag	"Blackburn Ex-Trunk Bag. Once the industry standard, Blackburn bags are back in full force and better than ever. Whatever your hauling needs we have the bag for you. And every one of Blackburn's bags is durable enough to handle any riding conditions. Ride "	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0151019#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0151019.jpg	59.99	60	New	Blackburn	2022292	768686813382	Yes			Nylon                                             	unisex    	-1
0151021	Blackburn Ex-Deluxe Single Pannier	"Blackburn Ex-Deluxe Single Pannier features quick release attachment system for fast installation. Includes shoulder strap for easier carrying. Also, it's constructed from heavy duty 250 denier fabric. It's ready to work as hard and fast as you can."	Sporting Goods > Bicycles & Scooters > Parts & Accessories	http://www.bicyclebuys.com/item/0151021#pricegrabber&utm_source=pricegrabber&utm_medium=comparison-shopping&utm_campaign=PriceGrabber	http://www.bicyclebuys.com/productimages/0151021.jpg	59.99	70	New	Blackburn	2022295	768686813412	Yes			Nylon                                             	unisex    	-1
